Origen,'Proyecto ALIAS',País,'Tipo de Proyecto','Estado manual',MES,'Estado Proyecto (Fecha creación LEAD)','TC (ARS/USD)','Variación TC ARS/USD (- 12 SEM)','Variación TC UYU/USD (- 12 SEM)','Tasa interés crédito hipoteca',Class
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.1921,0.0979,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36,0.1921,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Instagram,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.1688,0.0992,35.12,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.1688,0.0992,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Emblue,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Instagram,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Instagram,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Instagram,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'QUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Emblue,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Instagram,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36,0.165,0.0979,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36.2,0.1492,0.096,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36.2,0.1492,0.096,35.12,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36.2,0.1492,0.096,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Espontaneo,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36.2,0.1492,0.096,35.12,'QUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36.2,0.1492,0.096,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
ViaPublica,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,36.2,0.1492,0.096,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36.2,0.1492,0.096,5.82,'UNQUALIFIED LEAD'
Linkedin,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,36.5,0.0831,0.109,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,36.5,0.0831,0.109,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,35.12,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,37.6,-0.0359,0.103,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,39,0.0598,0.1026,35.12,'UNQUALIFIED LEAD'
Espontaneo,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'QUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,39,0.0598,0.1026,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,39,0.0598,0.1026,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Emblue,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Espontaneo,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #4',UY,Terrenos,'Perfil inadecuado',11,PV,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Espontaneo,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,38.6,0.0321,0.1033,35.12,'UNQUALIFIED LEAD'
Facebook,'Proyecto #4',UY,Terrenos,'Posible comprador',11,PV,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.6,0.0321,0.1033,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #3',UY,Departamentos,'Posible comprador',11,IO,38.5,-0.0103,0.1076,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.5,-0.0103,0.1076,5.82,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',11,FO,38.5,-0.0103,0.1076,5.82,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,38.5,-0.0103,0.1076,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,38.5,-0.0103,0.1076,35.12,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,38.5,-0.0103,0.1076,35.12,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,38.5,-0.0103,0.1076,35.12,'UNQUALIFIED LEAD'
